"iox::measurement","time","machineID","vibration"
"machine_data",2023-06-21 12:17:23.531124019,"machine2",87
"machine_data",2023-06-21 12:17:24.532030046,"machine2",90
"machine_data",2023-06-21 12:17:25.533500308,"machine2",82
"machine_data",2023-06-21 12:17:26.534249861,"machine2",82
"machine_data",2023-06-21 12:17:27.535529457,"machine2",83
"machine_data",2023-06-21 12:17:28.536344170,"machine2",85
"machine_data",2023-06-21 12:17:29.537764632,"machine2",89
"machine_data",2023-06-21 12:17:30.538606271,"machine2",80
"machine_data",2023-06-21 12:17:31.539106453,"machine2",82
"machine_data",2023-06-21 12:17:32.539667664,"machine2",85
"machine_data",2023-06-21 12:17:33.540343344,"machine2",81
"machine_data",2023-06-21 12:17:34.541521316,"machine2",90
"machine_data",2023-06-21 12:17:35.542236222,"machine2",90
"machine_data",2023-06-21 12:17:36.542675830,"machine2",81
"machine_data",2023-06-21 12:17:37.544095924,"machine2",84
"machine_data",2023-06-21 12:17:38.545811462,"machine2",81
"machine_data",2023-06-21 12:17:39.545946679,"machine2",83
"machine_data",2023-06-21 12:17:40.547558332,"machine2",85
"machine_data",2023-06-21 12:17:41.548218872,"machine2",82
"machine_data",2023-06-21 12:17:42.549137897,"machine2",88
"machine_data",2023-06-21 12:17:43.550396206,"machine2",90
"machine_data",2023-06-21 12:17:44.550877710,"machine2",87
"machine_data",2023-06-21 12:17:45.552057460,"machine2",84
"machine_data",2023-06-21 12:17:46.553371961,"machine2",89
"machine_data",2023-06-21 12:17:47.553841088,"machine2",82
"machine_data",2023-06-21 12:17:48.554966793,"machine2",83
"machine_data",2023-06-21 12:17:49.555560155,"machine2",80
"machine_data",2023-06-21 12:17:50.556557392,"machine2",82
"machine_data",2023-06-21 12:17:51.557440248,"machine2",87
"machine_data",2023-06-21 12:17:52.558065215,"machine2",86
"machine_data",2023-06-21 12:17:53.559426861,"machine2",81
"machine_data",2023-06-21 12:17:54.560353861,"machine2",80
"machine_data",2023-06-21 12:17:55.561698877,"machine2",84
"machine_data",2023-06-21 12:17:56.563590958,"machine2",88
"machine_data",2023-06-21 12:17:57.554190884,"machine2",82
"machine_data",2023-06-21 12:17:58.554063254,"machine2",87
"machine_data",2023-06-21 12:17:59.554647141,"machine2",82
"machine_data",2023-06-21 12:18:00.555509339,"machine2",80
"machine_data",2023-06-21 12:18:01.556423843,"machine2",89
"machine_data",2023-06-21 12:18:02.556843148,"machine2",80
"machine_data",2023-06-21 12:18:03.557940916,"machine2",84
"machine_data",2023-06-21 12:18:04.568305712,"machine2",89
"machine_data",2023-06-21 12:18:05.564694918,"machine2",89
"machine_data",2023-06-21 12:18:06.564851849,"machine2",88
"machine_data",2023-06-21 12:18:07.565233753,"machine2",83
"machine_data",2023-06-21 12:18:08.565641399,"machine2",84
"machine_data",2023-06-21 12:18:09.566487303,"machine2",85
"machine_data",2023-06-21 12:18:10.566488164,"machine2",84
"machine_data",2023-06-21 12:18:11.567324261,"machine2",87
"machine_data",2023-06-21 12:18:12.568514033,"machine2",82
"machine_data",2023-06-21 12:18:13.569010882,"machine2",85
"machine_data",2023-06-21 12:18:14.570532499,"machine2",87
"machine_data",2023-06-21 12:18:15.571262527,"machine2",82
"machine_data",2023-06-21 12:18:16.571883248,"machine2",80
"machine_data",2023-06-21 12:18:17.573159865,"machine2",88
"machine_data",2023-06-21 12:18:18.573819754,"machine2",88
"machine_data",2023-06-21 12:18:19.574404098,"machine2",87
"machine_data",2023-06-21 12:18:20.585865041,"machine2",84
"machine_data",2023-06-21 12:18:21.582173457,"machine2",88
"machine_data",2023-06-21 12:18:22.583188925,"machine2",87
"machine_data",2023-06-21 12:18:23.584422055,"machine2",89
"machine_data",2023-06-21 12:18:24.585639009,"machine2",88
"machine_data",2023-06-21 12:18:25.585722217,"machine2",82
"machine_data",2023-06-21 12:18:26.586517790,"machine2",83
"machine_data",2023-06-21 12:18:27.595532277,"machine2",90
"machine_data",2023-06-21 12:18:28.593015862,"machine2",83
"machine_data",2023-06-21 12:18:29.594393190,"machine2",89
"machine_data",2023-06-21 12:18:30.595255937,"machine2",82
"machine_data",2023-06-21 12:18:31.596017616,"machine2",85
"machine_data",2023-06-21 12:18:32.597117523,"machine2",81
"machine_data",2023-06-21 12:18:33.597848274,"machine2",80
"machine_data",2023-06-21 12:18:34.599289063,"machine2",86
"machine_data",2023-06-21 12:18:35.600472724,"machine2",83
"machine_data",2023-06-21 12:18:36.600863278,"machine2",87
"machine_data",2023-06-21 12:18:37.601458310,"machine2",84
"machine_data",2023-06-21 12:18:38.602343790,"machine2",84
"machine_data",2023-06-21 12:18:39.603361133,"machine2",86
"machine_data",2023-06-21 12:18:40.604783371,"machine2",80
"machine_data",2023-06-21 12:18:41.606024318,"machine2",85
"machine_data",2023-06-21 12:18:42.606857742,"machine2",89
"machine_data",2023-06-21 12:18:43.607285660,"machine2",90
"machine_data",2023-06-21 12:18:44.608754012,"machine2",85
"machine_data",2023-06-21 12:18:45.609831077,"machine2",85
"machine_data",2023-06-21 12:18:46.610865597,"machine2",85
"machine_data",2023-06-21 12:18:47.612156768,"machine2",83
"machine_data",2023-06-21 12:18:48.612884391,"machine2",80
"machine_data",2023-06-21 12:18:49.613561744,"machine2",89
"machine_data",2023-06-21 12:18:50.614392490,"machine2",83
"machine_data",2023-06-21 12:18:51.615596368,"machine2",90
"machine_data",2023-06-21 12:18:52.616966512,"machine2",89
"machine_data",2023-06-21 12:18:53.617296185,"machine2",85
"machine_data",2023-06-21 12:18:54.617828776,"machine2",89
"machine_data",2023-06-21 12:18:55.618771177,"machine2",81
"machine_data",2023-06-21 12:18:56.620342031,"machine2",82
"machine_data",2023-06-21 12:18:57.621549826,"machine2",86
"machine_data",2023-06-21 12:18:58.622519926,"machine2",90
"machine_data",2023-06-21 12:18:59.624159885,"machine2",90
"machine_data",2023-06-21 12:19:00.624744047,"machine2",87
"machine_data",2023-06-21 12:19:01.625385646,"machine2",80
"machine_data",2023-06-21 12:19:02.626722464,"machine2",83
"machine_data",2023-06-21 12:19:03.627414510,"machine2",84
"machine_data",2023-06-21 12:19:04.628129156,"machine2",84
"machine_data",2023-06-21 12:19:05.629179834,"machine2",84
"machine_data",2023-06-21 12:19:06.630383646,"machine2",85
"machine_data",2023-06-21 12:19:07.630822559,"machine2",85
"machine_data",2023-06-21 12:19:08.632143419,"machine2",89
"machine_data",2023-06-21 12:19:09.632558827,"machine2",81
"machine_data",2023-06-21 12:19:10.633597970,"machine2",90
"machine_data",2023-06-21 12:19:11.634152510,"machine2",82
"machine_data",2023-06-21 12:19:12.635258893,"machine2",86
"machine_data",2023-06-21 12:19:13.636542899,"machine2",81
"machine_data",2023-06-21 12:19:14.637196288,"machine2",81
"machine_data",2023-06-21 12:19:15.638363406,"machine2",83
"machine_data",2023-06-21 12:19:16.639649660,"machine2",87
"machine_data",2023-06-21 12:19:17.640691678,"machine2",88
"machine_data",2023-06-21 12:19:18.642341009,"machine2",81
"machine_data",2023-06-21 12:19:19.642495398,"machine2",90
"machine_data",2023-06-21 12:19:20.644003825,"machine2",89
"machine_data",2023-06-21 12:19:21.644766423,"machine2",84
"machine_data",2023-06-21 12:19:22.645320690,"machine2",90
"machine_data",2023-06-21 12:19:23.646117366,"machine2",83
"machine_data",2023-06-21 12:19:24.647465479,"machine2",88
"machine_data",2023-06-21 12:19:25.648135204,"machine2",85
"machine_data",2023-06-21 12:19:26.649144331,"machine2",88
"machine_data",2023-06-21 12:19:27.650393093,"machine2",81
"machine_data",2023-06-21 12:19:28.651679291,"machine2",90
"machine_data",2023-06-21 12:19:29.653279986,"machine2",90
"machine_data",2023-06-21 12:19:30.654639739,"machine2",89
"machine_data",2023-06-21 12:19:31.655729545,"machine2",88
"machine_data",2023-06-21 12:19:32.657218855,"machine2",80
"machine_data",2023-06-21 12:19:33.658184771,"machine2",85
"machine_data",2023-06-21 12:19:34.659892477,"machine2",86
"machine_data",2023-06-21 12:19:35.660832241,"machine2",80
"machine_data",2023-06-21 12:19:36.661424267,"machine2",90
"machine_data",2023-06-21 12:19:37.661933024,"machine2",84
"machine_data",2023-06-21 12:19:38.663264812,"machine2",89
"machine_data",2023-06-21 12:19:39.664098075,"machine2",85
"machine_data",2023-06-21 12:19:40.664735096,"machine2",85
"machine_data",2023-06-21 12:19:41.666121795,"machine2",81
"machine_data",2023-06-21 12:19:42.667098506,"machine2",82
"machine_data",2023-06-21 12:19:43.668045125,"machine2",86
"machine_data",2023-06-21 12:19:44.668538847,"machine2",82
"machine_data",2023-06-21 12:19:45.669833405,"machine2",80
"machine_data",2023-06-21 12:19:46.670165533,"machine2",90
"machine_data",2023-06-21 12:19:47.671656479,"machine2",85
"machine_data",2023-06-21 12:19:48.672900699,"machine2",83
"machine_data",2023-06-21 12:19:49.673693150,"machine2",82
"machine_data",2023-06-21 12:19:50.674899291,"machine2",89
"machine_data",2023-06-21 12:19:51.675377518,"machine2",85
"machine_data",2023-06-21 12:19:52.676671411,"machine2",84
"machine_data",2023-06-21 12:19:53.677662435,"machine2",85
"machine_data",2023-06-21 12:19:54.677903161,"machine2",80
"machine_data",2023-06-21 12:19:55.678899280,"machine2",81
"machine_data",2023-06-21 12:19:56.680025885,"machine2",87
"machine_data",2023-06-21 12:19:57.681167623,"machine2",83
"machine_data",2023-06-21 12:19:58.682366182,"machine2",83
"machine_data",2023-06-21 12:19:59.682889435,"machine2",90
"machine_data",2023-06-21 12:20:00.684222112,"machine2",88
"machine_data",2023-06-21 12:20:01.685384449,"machine2",89
"machine_data",2023-06-21 12:20:02.685821741,"machine2",83
"machine_data",2023-06-21 12:20:03.686314836,"machine2",81
"machine_data",2023-06-21 12:20:04.687413582,"machine2",87
"machine_data",2023-06-21 12:20:05.688318492,"machine2",81
"machine_data",2023-06-21 12:20:06.688894271,"machine2",87
"machine_data",2023-06-21 12:20:07.690571892,"machine2",87
"machine_data",2023-06-21 12:20:08.691162453,"machine2",86
"machine_data",2023-06-21 12:20:09.691797564,"machine2",90
"machine_data",2023-06-21 12:20:10.692296266,"machine2",88
"machine_data",2023-06-21 12:20:11.693606135,"machine2",82
"machine_data",2023-06-21 12:20:12.694097207,"machine2",87
"machine_data",2023-06-21 12:20:13.694976601,"machine2",80
"machine_data",2023-06-21 12:20:14.695632092,"machine2",86
"machine_data",2023-06-21 12:20:15.696168434,"machine2",89
"machine_data",2023-06-21 12:20:16.697106170,"machine2",80
"machine_data",2023-06-21 12:20:17.698541325,"machine2",87
"machine_data",2023-06-21 12:20:18.699300800,"machine2",81
"machine_data",2023-06-21 12:20:19.700208368,"machine2",90
"machine_data",2023-06-21 12:20:20.700814559,"machine2",83
"machine_data",2023-06-21 12:20:21.701331246,"machine2",88
"machine_data",2023-06-21 12:20:22.702344683,"machine2",84
"machine_data",2023-06-21 12:20:23.702743588,"machine2",84
"machine_data",2023-06-21 12:20:24.703292736,"machine2",85
"machine_data",2023-06-21 12:20:25.704974090,"machine2",83
"machine_data",2023-06-21 12:20:26.706415408,"machine2",84
"machine_data",2023-06-21 12:20:27.708035142,"machine2",87
"machine_data",2023-06-21 12:20:28.708351427,"machine2",81
"machine_data",2023-06-21 12:20:29.709043380,"machine2",87
"machine_data",2023-06-21 12:20:30.709347555,"machine2",88
"machine_data",2023-06-21 12:20:31.710312088,"machine2",82
"machine_data",2023-06-21 12:20:32.711115083,"machine2",80
"machine_data",2023-06-21 12:20:33.712207177,"machine2",90
"machine_data",2023-06-21 12:20:34.712859690,"machine2",87
"machine_data",2023-06-21 12:20:35.713606658,"machine2",86
"machine_data",2023-06-21 12:20:36.714521681,"machine2",90
"machine_data",2023-06-21 12:20:37.715531168,"machine2",90
"machine_data",2023-06-21 12:20:38.717026349,"machine2",88
"machine_data",2023-06-21 12:20:39.717320389,"machine2",84
"machine_data",2023-06-21 12:20:40.718055868,"machine2",87
"machine_data",2023-06-21 12:20:41.719816233,"machine2",80
"machine_data",2023-06-21 12:20:42.720883521,"machine2",83
"machine_data",2023-06-21 12:20:43.721770199,"machine2",83
"machine_data",2023-06-21 12:20:44.722705913,"machine2",86
"machine_data",2023-06-21 12:20:45.723635471,"machine2",84
"machine_data",2023-06-21 12:20:46.724271895,"machine2",90
"machine_data",2023-06-21 12:20:47.725581775,"machine2",87
"machine_data",2023-06-21 12:20:48.725833538,"machine2",90
"machine_data",2023-06-21 12:20:49.726486160,"machine2",86
"machine_data",2023-06-21 12:20:50.727323093,"machine2",81
"machine_data",2023-06-21 12:20:51.727932502,"machine2",90
"machine_data",2023-06-21 12:20:52.728489776,"machine2",88
"machine_data",2023-06-21 12:20:53.729816841,"machine2",84
"machine_data",2023-06-21 12:20:54.730117505,"machine2",85
"machine_data",2023-06-21 12:20:55.730796979,"machine2",88
"machine_data",2023-06-21 12:20:56.731535736,"machine2",84
"machine_data",2023-06-21 12:20:57.732831875,"machine2",83
"machine_data",2023-06-21 12:20:58.733525227,"machine2",85
"machine_data",2023-06-21 12:20:59.734525542,"machine2",90
"machine_data",2023-06-21 12:21:00.735260449,"machine2",87
"machine_data",2023-06-21 12:21:01.736054452,"machine2",81
"machine_data",2023-06-21 12:21:02.739389287,"machine2",80
"machine_data",2023-06-21 12:21:03.738640297,"machine2",86
"machine_data",2023-06-21 12:21:04.739098412,"machine2",87
"machine_data",2023-06-21 12:21:05.739454675,"machine2",89
"machine_data",2023-06-21 12:21:06.740314061,"machine2",87
"machine_data",2023-06-21 12:21:07.740474044,"machine2",85
"machine_data",2023-06-21 12:21:08.740814678,"machine2",83
"machine_data",2023-06-21 12:21:09.741542791,"machine2",88
"machine_data",2023-06-21 12:21:10.742004784,"machine2",81
"machine_data",2023-06-21 12:21:11.742771291,"machine2",86
"machine_data",2023-06-21 12:21:12.743685597,"machine2",87
"machine_data",2023-06-21 12:21:13.744386532,"machine2",89
"machine_data",2023-06-21 12:21:14.745127266,"machine2",85
"machine_data",2023-06-21 12:21:15.746018281,"machine2",87
"machine_data",2023-06-21 12:21:16.746940455,"machine2",80
"machine_data",2023-06-21 12:21:17.747518705,"machine2",83
"machine_data",2023-06-21 12:21:18.748116821,"machine2",84
"machine_data",2023-06-21 12:21:19.748892566,"machine2",81
"machine_data",2023-06-21 12:21:20.749899908,"machine2",82
"machine_data",2023-06-21 12:21:21.750744151,"machine2",90
"machine_data",2023-06-21 12:21:22.751098665,"machine2",82
"machine_data",2023-06-21 12:21:23.752085244,"machine2",87
"machine_data",2023-06-21 12:21:24.752882011,"machine2",85
"machine_data",2023-06-21 12:21:25.753795400,"machine2",81
"machine_data",2023-06-21 12:21:26.754937495,"machine2",88
"machine_data",2023-06-21 12:21:27.756562118,"machine2",88
"machine_data",2023-06-21 12:21:28.757807242,"machine2",88
"machine_data",2023-06-21 12:21:29.759458195,"machine2",89
"machine_data",2023-06-21 12:21:30.760198509,"machine2",89
"machine_data",2023-06-21 12:21:31.760989028,"machine2",83
"machine_data",2023-06-21 12:21:32.762023029,"machine2",89
"machine_data",2023-06-21 12:21:33.762837079,"machine2",80
"machine_data",2023-06-21 12:21:34.763772689,"machine2",89
"machine_data",2023-06-21 12:21:35.764503943,"machine2",90
"machine_data",2023-06-21 12:21:36.765088157,"machine2",80
"machine_data",2023-06-21 12:21:37.765649514,"machine2",80
"machine_data",2023-06-21 12:21:38.766009258,"machine2",88
"machine_data",2023-06-21 12:21:39.766522691,"machine2",83
"machine_data",2023-06-21 12:21:40.767308299,"machine2",84
"machine_data",2023-06-21 12:21:41.767743095,"machine2",86
"machine_data",2023-06-21 12:21:42.769158718,"machine2",82
"machine_data",2023-06-21 12:21:43.769076460,"machine2",88
"machine_data",2023-06-21 12:21:44.769688968,"machine2",81
"machine_data",2023-06-21 12:21:45.771015397,"machine2",81
"machine_data",2023-06-21 12:21:46.771017335,"machine2",86
"machine_data",2023-06-21 12:21:47.772298225,"machine2",80
"machine_data",2023-06-21 12:21:48.773309212,"machine2",89
"machine_data",2023-06-21 12:21:49.774562375,"machine2",82
"machine_data",2023-06-21 12:21:50.774828088,"machine2",85
"machine_data",2023-06-21 12:21:51.775318870,"machine2",89
"machine_data",2023-06-21 12:21:52.776396889,"machine2",86
"machine_data",2023-06-21 12:21:53.776509198,"machine2",84
"machine_data",2023-06-21 12:21:54.776908935,"machine2",86
"machine_data",2023-06-21 12:21:55.777836978,"machine2",89
"machine_data",2023-06-21 12:21:56.778877827,"machine2",86
"machine_data",2023-06-21 12:21:57.779445899,"machine2",89
"machine_data",2023-06-21 12:21:58.780227427,"machine2",85
"machine_data",2023-06-21 12:21:59.780525549,"machine2",88
"machine_data",2023-06-21 12:22:00.781212345,"machine2",84
"machine_data",2023-06-21 12:22:01.781948144,"machine2",89
"machine_data",2023-06-21 12:22:02.782244857,"machine2",82
"machine_data",2023-06-21 12:22:03.783281230,"machine2",90
"machine_data",2023-06-21 12:22:04.783465353,"machine2",87
"machine_data",2023-06-21 12:22:05.784115970,"machine2",88
"machine_data",2023-06-21 12:22:06.784650679,"machine2",89
"machine_data",2023-06-21 12:22:07.785112358,"machine2",89
"machine_data",2023-06-21 12:22:08.794088552,"machine2",87
"machine_data",2023-06-21 12:22:09.790407583,"machine2",88
"machine_data",2023-06-21 12:22:10.791241650,"machine2",80
"machine_data",2023-06-21 12:22:11.791744482,"machine2",82
"machine_data",2023-06-21 12:22:12.792462941,"machine2",83
"machine_data",2023-06-21 12:22:13.793381688,"machine2",89
"machine_data",2023-06-21 12:22:14.793870666,"machine2",90
"machine_data",2023-06-21 12:22:15.794845154,"machine2",81
"machine_data",2023-06-21 12:22:16.795821393,"machine2",85
"machine_data",2023-06-21 12:22:17.796408361,"machine2",89
"machine_data",2023-06-21 12:22:18.797803935,"machine2",84
"machine_data",2023-06-21 12:22:19.798990105,"machine2",85
"machine_data",2023-06-21 12:22:20.800296266,"machine2",85
"machine_data",2023-06-21 12:22:21.801737423,"machine2",89
"machine_data",2023-06-21 12:22:22.803031908,"machine2",83
"machine_data",2023-06-21 12:22:23.804511469,"machine2",89
"machine_data",2023-06-21 12:22:24.805131039,"machine2",89
"machine_data",2023-06-21 12:22:25.806151888,"machine2",84
"machine_data",2023-06-21 12:22:26.808070951,"machine2",82
"machine_data",2023-06-21 12:22:27.808861980,"machine2",83
"machine_data",2023-06-21 12:22:28.809605703,"machine2",84
"machine_data",2023-06-21 12:22:29.810559136,"machine2",82
"machine_data",2023-06-21 12:22:30.811398766,"machine2",84
"machine_data",2023-06-21 12:22:31.812441283,"machine2",81
"machine_data",2023-06-21 12:22:32.813229844,"machine2",85
"machine_data",2023-06-21 12:22:33.814238588,"machine2",84
"machine_data",2023-06-21 12:22:34.814918249,"machine2",80
"machine_data",2023-06-21 12:22:35.815807211,"machine2",80
"machine_data",2023-06-21 12:22:36.817048829,"machine2",89
"machine_data",2023-06-21 12:22:37.817636927,"machine2",81
"machine_data",2023-06-21 12:22:38.818313704,"machine2",81
"machine_data",2023-06-21 12:22:39.819352195,"machine2",89
"machine_data",2023-06-21 12:22:40.820466481,"machine2",90
"machine_data",2023-06-21 12:22:41.821626791,"machine2",81
"machine_data",2023-06-21 12:22:42.823391227,"machine2",82
"machine_data",2023-06-21 12:22:43.823709890,"machine2",88
"machine_data",2023-06-21 12:22:44.825456028,"machine2",81
"machine_data",2023-06-21 12:22:45.825644409,"machine2",81
"machine_data",2023-06-21 12:22:46.826779248,"machine2",87
"machine_data",2023-06-21 12:22:47.828356314,"machine2",82
"machine_data",2023-06-21 12:22:48.829288723,"machine2",85
"machine_data",2023-06-21 12:22:49.830262331,"machine2",83
"machine_data",2023-06-21 12:22:50.831444158,"machine2",88
"machine_data",2023-06-21 12:22:51.833094335,"machine2",88
"machine_data",2023-06-21 12:22:52.834334938,"machine2",82
"machine_data",2023-06-21 12:22:53.835874374,"machine2",85
"machine_data",2023-06-21 12:22:54.837500936,"machine2",84
"machine_data",2023-06-21 12:22:55.838485313,"machine2",85
"machine_data",2023-06-21 12:22:56.840116067,"machine2",88
"machine_data",2023-06-21 12:22:57.841198191,"machine2",85
"machine_data",2023-06-21 12:22:58.842673865,"machine2",87
"machine_data",2023-06-21 12:22:59.843618091,"machine2",81
"machine_data",2023-06-21 12:23:00.845234666,"machine2",85
"machine_data",2023-06-21 12:23:01.846029717,"machine2",81
"machine_data",2023-06-21 12:23:02.847319405,"machine2",84
"machine_data",2023-06-21 12:23:03.848171304,"machine2",81
"machine_data",2023-06-21 12:23:04.848816945,"machine2",88
"machine_data",2023-06-21 12:23:05.850438426,"machine2",85
"machine_data",2023-06-21 12:23:06.851374912,"machine2",81
"machine_data",2023-06-21 12:23:07.852028057,"machine2",85
"machine_data",2023-06-21 12:23:08.853737872,"machine2",88
"machine_data",2023-06-21 12:23:09.854764380,"machine2",81
"machine_data",2023-06-21 12:23:10.856400371,"machine2",90
"machine_data",2023-06-21 12:23:11.857307406,"machine2",84
"machine_data",2023-06-21 12:23:12.858339843,"machine2",81
"machine_data",2023-06-21 12:23:13.859114702,"machine2",82
"machine_data",2023-06-21 12:23:14.859818252,"machine2",87
"machine_data",2023-06-21 12:23:15.861128633,"machine2",87
"machine_data",2023-06-21 12:23:16.862535337,"machine2",84
"machine_data",2023-06-21 12:23:17.863751590,"machine2",85
"machine_data",2023-06-21 12:23:18.864914415,"machine2",87
"machine_data",2023-06-21 12:23:19.866398328,"machine2",80
"machine_data",2023-06-21 12:23:20.867652094,"machine2",86
"machine_data",2023-06-21 12:23:21.868906689,"machine2",88
"machine_data",2023-06-21 12:23:22.869732955,"machine2",88
"machine_data",2023-06-21 12:23:23.870464862,"machine2",82
"machine_data",2023-06-21 12:23:24.871698951,"machine2",89
"machine_data",2023-06-21 12:23:25.873211882,"machine2",87
"machine_data",2023-06-21 12:23:26.874435861,"machine2",84
"machine_data",2023-06-21 12:23:27.875333874,"machine2",82
"machine_data",2023-06-21 12:23:28.876719312,"machine2",87
"machine_data",2023-06-21 12:23:29.877940241,"machine2",89
"machine_data",2023-06-21 12:23:30.879172251,"machine2",80
"machine_data",2023-06-21 12:23:31.880735628,"machine2",85
"machine_data",2023-06-21 12:23:32.881603819,"machine2",88
"machine_data",2023-06-21 12:23:33.882387890,"machine2",82
"machine_data",2023-06-21 12:23:34.882952472,"machine2",81
"machine_data",2023-06-21 12:23:35.885320056,"machine2",81
"machine_data",2023-06-21 12:23:36.886043414,"machine2",88
"machine_data",2023-06-21 12:23:37.886753085,"machine2",88
"machine_data",2023-06-21 12:23:38.887693153,"machine2",82
"machine_data",2023-06-21 12:23:39.888387611,"machine2",89
"machine_data",2023-06-21 12:23:40.889854019,"machine2",82
"machine_data",2023-06-21 12:23:41.890870201,"machine2",81
"machine_data",2023-06-21 12:23:42.891371794,"machine2",85
"machine_data",2023-06-21 12:23:43.892369513,"machine2",83
"machine_data",2023-06-21 12:23:44.893022572,"machine2",90
"machine_data",2023-06-21 12:23:45.894649920,"machine2",89
"machine_data",2023-06-21 12:23:46.895626512,"machine2",81
"machine_data",2023-06-21 12:23:47.896842929,"machine2",80
"machine_data",2023-06-21 12:23:48.897845917,"machine2",90
"machine_data",2023-06-21 12:23:49.898715585,"machine2",81
"machine_data",2023-06-21 12:23:50.899457947,"machine2",86
"machine_data",2023-06-21 12:23:51.900722733,"machine2",88
"machine_data",2023-06-21 12:23:52.901665264,"machine2",84
"machine_data",2023-06-21 12:23:53.902108789,"machine2",90
"machine_data",2023-06-21 12:23:54.903359958,"machine2",85
"machine_data",2023-06-21 12:23:55.903901982,"machine2",89
"machine_data",2023-06-21 12:23:56.905378132,"machine2",85
"machine_data",2023-06-21 12:23:57.906063463,"machine2",80
"machine_data",2023-06-21 12:23:58.906837684,"machine2",81
"machine_data",2023-06-21 12:23:59.907912341,"machine2",86
"machine_data",2023-06-21 12:24:00.909055518,"machine2",88
"machine_data",2023-06-21 12:24:01.909998945,"machine2",84
"machine_data",2023-06-21 12:24:02.911223527,"machine2",88
"machine_data",2023-06-21 12:24:03.920813643,"machine2",83
"machine_data",2023-06-21 12:24:04.918729963,"machine2",87
"machine_data",2023-06-21 12:24:05.918636314,"machine2",88
"machine_data",2023-06-21 12:24:06.919524642,"machine2",81
"machine_data",2023-06-21 12:24:07.920249412,"machine2",81
"machine_data",2023-06-21 12:24:08.920984377,"machine2",84
"machine_data",2023-06-21 12:24:09.921445948,"machine2",86
"machine_data",2023-06-21 12:24:10.922659602,"machine2",89
"machine_data",2023-06-21 12:24:11.923209432,"machine2",86
"machine_data",2023-06-21 12:24:12.924029928,"machine2",85
"machine_data",2023-06-21 12:24:13.924710865,"machine2",88
"machine_data",2023-06-21 12:24:14.925265042,"machine2",86
"machine_data",2023-06-21 12:24:15.925873996,"machine2",89
"machine_data",2023-06-21 12:24:16.926883894,"machine2",85
"machine_data",2023-06-21 12:24:17.927929553,"machine2",84
"machine_data",2023-06-21 12:24:18.928783189,"machine2",89
"machine_data",2023-06-21 12:24:19.930042408,"machine2",88
"machine_data",2023-06-21 12:24:20.930926893,"machine2",86
"machine_data",2023-06-21 12:24:21.932583571,"machine2",83
"machine_data",2023-06-21 12:24:22.933575786,"machine2",81
"machine_data",2023-06-21 12:24:23.934535936,"machine2",82
"machine_data",2023-06-21 12:24:24.935307101,"machine2",89
"machine_data",2023-06-21 12:24:25.935962476,"machine2",80
"machine_data",2023-06-21 12:24:26.937475608,"machine2",88
"machine_data",2023-06-21 12:24:27.938202718,"machine2",89
"machine_data",2023-06-21 12:24:28.938810135,"machine2",87
"machine_data",2023-06-21 12:24:29.939556960,"machine2",85
"machine_data",2023-06-21 12:24:30.939822977,"machine2",87
"machine_data",2023-06-21 12:24:31.940147529,"machine2",89
"machine_data",2023-06-21 12:24:32.940670525,"machine2",82
"machine_data",2023-06-21 12:24:33.941044452,"machine2",81
"machine_data",2023-06-21 12:24:34.941504734,"machine2",84
"machine_data",2023-06-21 12:24:35.942173969,"machine2",80
"machine_data",2023-06-21 12:24:36.943292684,"machine2",85
"machine_data",2023-06-21 12:24:37.943864299,"machine2",84
"machine_data",2023-06-21 12:24:38.944398442,"machine2",86
"machine_data",2023-06-21 12:24:39.945373377,"machine2",82
"machine_data",2023-06-21 12:24:40.945922400,"machine2",87
"machine_data",2023-06-21 12:24:41.947388026,"machine2",82
"machine_data",2023-06-21 12:24:42.947891867,"machine2",89
"machine_data",2023-06-21 12:24:43.948699108,"machine2",80
"machine_data",2023-06-21 12:24:44.950108224,"machine2",86
"machine_data",2023-06-21 12:24:45.951032660,"machine2",86
"machine_data",2023-06-21 12:24:46.951859448,"machine2",89
"machine_data",2023-06-21 12:24:47.952624660,"machine2",90
"machine_data",2023-06-21 12:24:48.953401550,"machine2",82
"machine_data",2023-06-21 12:24:49.954116858,"machine2",86
"machine_data",2023-06-21 12:24:50.955225431,"machine2",88
"machine_data",2023-06-21 12:24:51.955937529,"machine2",87
"machine_data",2023-06-21 12:24:52.957420125,"machine2",85
"machine_data",2023-06-21 12:24:53.958371129,"machine2",88
"machine_data",2023-06-21 12:24:54.959283366,"machine2",81
"machine_data",2023-06-21 12:24:55.959897057,"machine2",87
"machine_data",2023-06-21 12:24:56.961815794,"machine2",82
"machine_data",2023-06-21 12:24:57.962560785,"machine2",86
"machine_data",2023-06-21 12:24:58.963576477,"machine2",80
"machine_data",2023-06-21 12:24:59.963692243,"machine2",86
"machine_data",2023-06-21 12:25:00.964653794,"machine2",90
"machine_data",2023-06-21 12:25:01.965283191,"machine2",81
"machine_data",2023-06-21 12:25:02.965630291,"machine2",89
"machine_data",2023-06-21 12:25:03.966538387,"machine2",86
"machine_data",2023-06-21 12:25:04.966890803,"machine2",80
"machine_data",2023-06-21 12:25:05.968245336,"machine2",84
"machine_data",2023-06-21 12:25:06.969343689,"machine2",84
"machine_data",2023-06-21 12:25:07.969913990,"machine2",87
"machine_data",2023-06-21 12:25:08.970563886,"machine2",84
